2025-07-07 15:27:21,498 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7709050722:AAHlO8wju9uWZGp0KLO2-qga8aKRhqhGzG8/getUpdates "HTTP/1.1 200 OK"
2025-07-07 15:27:31,604 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7709050722:AAHlO8wju9uWZGp0KLO2-qga8aKRhqhGzG8/getUpdates "HTTP/1.1 200 OK"
2025-07-07 15:27:41,709 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7709050722:AAHlO8wju9uWZGp0KLO2-qga8aKRhqhGzG8/getUpdates "HTTP/1.1 200 OK"
2025-07-07 16:01:04,044 - core.utils - INFO - 🔧 Initializing LocationLogger with hybrid user identification...
2025-07-07 16:01:04,045 - storage.data_manager - INFO - 📊 DataManager initialized
2025-07-07 16:01:04,045 - storage.location_logger - INFO - 🔧 LocationLogger initialized with hybrid user identification
2025-07-07 16:01:04,046 - core.utils - INFO - 📂 Loading existing blockchain state...
2025-07-07 16:01:04,046 - core.blockchain - INFO - ✅ Blockchain loaded successfully (1 blocks)
2025-07-07 16:01:04,046 - storage.location_logger - INFO - 📂 Blockchain state loaded successfully
2025-07-07 16:01:04,046 - core.utils - INFO - 🤖 Initializing Telegram bot...
2025-07-07 16:01:04,072 - core.utils - INFO - 🚀 Starting Bikera Mining Bot...
2025-07-07 16:01:04,073 - bot.telegram_bot - INFO - 🔄 Starting mining loop with hybrid user identification...
2025-07-07 16:01:04,073 - core.mining - INFO - 🔒 Privacy-preserving interval 1 started
2025-07-07 16:01:04,074 - core.mining - INFO - 🎯 Target distance: 2.946km
2025-07-07 16:01:04,074 - bot.telegram_bot - INFO - ⏱️ Interval 1 started - waiting 600 seconds
2025-07-07 16:01:04,074 - bot.telegram_bot - INFO - 🎯 Target distance: 2.946km
2025-07-07 16:01:04,074 - bot.telegram_bot - INFO - 🔒 Coordinate obfuscation: ENABLED
2025-07-07 16:01:04,074 - bot.telegram_bot - INFO - 🔐 Hybrid identification: Solana addresses for rewards, Telegram IDs for encryption
2025-07-07 16:01:04,408 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7709050722:AAHlO8wju9uWZGp0KLO2-qga8aKRhqhGzG8/getMe "HTTP/1.1 200 OK"
2025-07-07 16:01:04,409 - telegram.ext.Application - INFO - Application started
2025-07-07 16:01:04,520 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7709050722:AAHlO8wju9uWZGp0KLO2-qga8aKRhqhGzG8/deleteWebhook "HTTP/1.1 200 OK"
2025-07-07 16:01:04,521 - bot.telegram_bot - INFO - 🤖 Bot started successfully with hybrid user identification
2025-07-07 16:01:04,522 - bot.telegram_bot - INFO - 💰 Rewards tracked by Solana addresses
2025-07-07 16:01:04,522 - bot.telegram_bot - INFO - 🔐 Private keys managed per Telegram user
2025-07-07 16:01:04,836 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7709050722:AAHlO8wju9uWZGp0KLO2-qga8aKRhqhGzG8/getUpdates "HTTP/1.1 200 OK"
2025-07-07 16:01:04,838 - bot.handlers - INFO - 📱 User 6938944917 (kramplsaag) started the bot
2025-07-07 16:01:05,054 - core.crypto - INFO - 🔑 Generated encryption keys for Telegram user 6938944917
2025-07-07 16:01:05,054 - bot.handlers - INFO - 🔑 Generated encryption keys for user 6938944917
2025-07-07 16:01:05,228 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7709050722:AAHlO8wju9uWZGp0KLO2-qga8aKRhqhGzG8/sendMessage "HTTP/1.1 200 OK"
2025-07-07 16:01:05,483 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7709050722:AAHlO8wju9uWZGp0KLO2-qga8aKRhqhGzG8/sendMessage "HTTP/1.1 200 OK"
2025-07-07 16:01:15,161 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7709050722:AAHlO8wju9uWZGp0KLO2-qga8aKRhqhGzG8/getUpdates "HTTP/1.1 200 OK"
2025-07-07 16:01:16,809 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7709050722:AAHlO8wju9uWZGp0KLO2-qga8aKRhqhGzG8/getUpdates "HTTP/1.1 200 OK"
2025-07-07 16:01:17,182 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7709050722:AAHlO8wju9uWZGp0KLO2-qga8aKRhqhGzG8/sendMessage "HTTP/1.1 200 OK"
2025-07-07 16:01:24,178 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7709050722:AAHlO8wju9uWZGp0KLO2-qga8aKRhqhGzG8/getUpdates "HTTP/1.1 200 OK"
2025-07-07 16:01:34,285 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7709050722:AAHlO8wju9uWZGp0KLO2-qga8aKRhqhGzG8/getUpdates "HTTP/1.1 200 OK"
2025-07-07 16:01:44,389 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7709050722:AAHlO8wju9uWZGp0KLO2-qga8aKRhqhGzG8/getUpdates "HTTP/1.1 200 OK"
2025-07-07 16:01:54,494 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7709050722:AAHlO8wju9uWZGp0KLO2-qga8aKRhqhGzG8/getUpdates "HTTP/1.1 200 OK"
2025-07-07 16:02:04,599 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7709050722:AAHlO8wju9uWZGp0KLO2-qga8aKRhqhGzG8/getUpdates "HTTP/1.1 200 OK"
2025-07-07 16:02:14,704 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7709050722:AAHlO8wju9uWZGp0KLO2-qga8aKRhqhGzG8/getUpdates "HTTP/1.1 200 OK"
2025-07-07 16:02:24,809 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7709050722:AAHlO8wju9uWZGp0KLO2-qga8aKRhqhGzG8/getUpdates "HTTP/1.1 200 OK"
2025-07-07 16:02:34,694 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7709050722:AAHlO8wju9uWZGp0KLO2-qga8aKRhqhGzG8/getUpdates "HTTP/1.1 200 OK"
